Date,Original Date,Account Type,Account Name,Account Number,Institution Name,Name,Amount,Description,Category,Note
2023-09-10,2023-09-10,Credit Card,ORBIT CARD,6604,Northline Bank,Umber Depot Mobility,2.48,UMBER DEPOT MOBILITY Glen Junction UT                    09/10,Auto & Transport,
2023-09-10,2023-09-10,Credit Card,ORBIT CARD,6604,Northline Bank,Copper Transit Kitchen,4.66,COPPER TRANSIT KITCHEN Glen Bay WA                    09/10,Dates,
2023-09-10,2023-09-10,Credit Card,ORBIT CARD,6604,Northline Bank,Keystone Depot Grill,36.62,KEYSTONE DEPOT GRILL Westport Landing PA                    09/10,Dates,
2023-09-10,2023-09-10,Credit Card,ORBIT CARD,6604,Northline Bank,Nova Lab Studio,19.81,NOVA LAB STUDIO Brighton Terrace FL                    09/10,Personal Care,
2023-09-10,2023-09-10,Credit Card,ORBIT CARD,6604,Northline Bank,West Cafe Kitchen,62.66,WEST CAFE KITCHEN Quartz Bay TX                    09/10,Dates,
2023-09-10,2023-09-10,Credit Card,ORBIT CARD,6604,Northline Bank,Summit Pulse Mobility,6.95,SUMMIT PULSE MOBILITY Zephyr Ridge PA                    09/10,Auto & Transport,
2023-09-10,2023-09-10,Credit Card,ORBIT CARD,6604,Northline Bank,Umber Forge Fleet,2.31,UMBER FORGE FLEET Harbor Harbor UT                    09/10,Auto & Transport,
2023-09-10,2023-09-10,Credit Card,ORBIT CARD,6604,Northline Bank,Summit Byte Fleet,4.77,SUMMIT BYTE FLEET Fairview Point DE                    09/10,Auto & Transport,
2023-09-10,2023-09-10,Credit Card,ORBIT CARD,6604,Northline Bank,Harbor Salon Rides,6.45,HARBOR SALON RIDES TRIP HELP.harbor salon rides.com CA                 09/10,Auto & Transport,
2023-09-11,2023-09-11,Credit Card,ORBIT CARD,6604,Northline Bank,CabKey,9.76,CABKEY Coral Point NY                    09/11,Auto & Transport,
2023-09-11,2023-09-11,Cash,RIVER CHECKING,4821,Northline Bank,Azure Table Billing,73.5,AZURE TABLE BILLING Timber Falls CT                    09/11,Bills & Utilities,
2023-09-11,2023-09-11,Credit Card,ORBIT CARD,6604,Northline Bank,Frost Cafe House,11.84,FROST CAFE HOUSE Coral Crossing PA        09/11,Dining & Drinks,
2023-09-11,2023-09-11,Credit Card,ORBIT CARD,6604,Northline Bank,Online Transfer from SAV ...1297 transaction#: 16768272309,4.91,ONLINE TRANSFER FROM SAV ...1297 TRANSACTION#: 16768272309 09/11,Cash & Checks,
2023-09-11,2023-09-11,Credit Card,ORBIT CARD,6604,Northline Bank,Coral Byte Table Three,27.5,CORAL BYTE TABLE THREE Summit Heights CT                    09/11,Dates,
2023-09-11,2023-09-11,Credit Card,ORBIT CARD,6604,Northline Bank,Indigo Cafe Kitchen,12.64,INDIGO CAFE KITCHEN Northfield Terrace TX                    09/11,Dates,
2023-09-11,2023-09-11,Credit Card,PLATINUM EXPENSE CARD,1159,Crescent Financial,Vista Cafe Routes,301.54,VISTA CAFE ROUTES Northfield Village UT        09/11,Travel & Vacation,
2023-09-12,2023-08-09,Credit Card,ORBIT CARD,6604,Northline Bank,Umber Bloom Air,405.59,UMBER BLOOM AIR Westport Bay CT        08/09,Travel & Vacation,
2023-09-12,2023-09-12,Credit Card,ORBIT CARD,6604,Northline Bank,Dawn Salon Table,7.88,DAWN SALON TABLE Juniper Falls UT        09/12,Dining & Drinks,
2023-09-13,2023-09-13,Credit Card,ORBIT CARD,6604,Northline Bank,RailTap,2.9,RAILTAP Westport Springs PA                    09/13,Auto & Transport,
2023-09-13,2023-09-13,Credit Card,ORBIT CARD,6604,Northline Bank,RailTap,2.82,RAILTAP Meadow Park TX                    09/13,Auto & Transport,
2023-09-13,2023-09-13,Credit Card,ORBIT CARD,6604,Northline Bank,Online Transfer from BIZ ...9145 transaction#: 34908798151,4.99,ONLINE TRANSFER FROM BIZ ...9145 TRANSACTION#: 34908798151 09/13,Cash & Checks,
2023-09-13,2023-09-13,Credit Card,ORBIT CARD,6604,Northline Bank,Meadow Club Cafe,12.88,MEADOW CLUB CAFE Northfield Point CT        09/13,Dining & Drinks,
2023-09-13,2023-09-13,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Zuri Vance 37856173131,-143.31,BankSend payment from Gray Ellis 28040278784,Gravity ATX,HOA
2023-09-14,2023-09-14,Credit Card,ORBIT CARD,6604,Northline Bank,RideFox,101.61,RIDEFOX TRIP HELP.ridefox.com CA                 09/14,Auto & Transport,
2023-09-14,2023-09-14,Credit Card,ORBIT CARD,6604,Northline Bank,Laurel Kitchen Travel,107.93,LAUREL KITCHEN TRAVEL Brighton Point NJ        09/14,Travel & Vacation,
2023-09-14,2023-09-14,Credit Card,ORBIT CARD,6604,Northline Bank,Unity Mart Bistro,16.25,UNITY MART BISTRO York Crossing CT        09/14,Dining & Drinks,
2023-09-15,2023-09-15,Credit Card,ORBIT CARD,6604,Northline Bank,Opal Byte Pay Two,25.13,OPAL BYTE PAY TWO York Harbor TX        09/15,Dining & Drinks,
2023-09-17,2023-09-17,Credit Card,ORBIT CARD,6604,Northline Bank,Card Autopay,-2598.41,CARD AUTOPAY AUTOPAY 23946443,Credit Card Payment,
2023-09-18,2023-09-18,Cash,RIVER CHECKING,4821,Northline Bank,Card Autopay,2421.63,CARD AUTOPAY AUTOPAY 81639108,Credit Card Payment,
2023-09-18,2023-09-18,Cash,RIVER CHECKING,4821,Northline Bank,Quiet Deli Systems,2.03,QUIET DELI SYSTEMS Westport Ridge TX                    09/18,Entertainment & Rec.,
2023-09-18,2023-09-18,Cash,RIVER CHECKING,4821,Northline Bank,Quiet Deli Systems,0.98,QUIET DELI SYSTEMS Meadow Crossing DE                    09/18,Entertainment & Rec.,
2023-09-22,2023-09-22,Cash,RIVER SAVINGS,4832,Northline Bank,PAYROLL DEPOSIT,-0.05,PAYROLL DEPOSIT 50922138,Income,
2023-09-23,2023-09-23,Cash,COMMUTER WALLET,2955,Summit Bank,PAYROLL DEPOSIT,-0.04,PAYROLL DEPOSIT 34820742,Income,
2023-09-23,2023-09-23,Cash,RESERVE SAVINGS,2948,Summit Bank,PAYROLL DEPOSIT,-14.2,PAYROLL DEPOSIT 30783648,Income,
2023-09-24,2023-09-24,Credit Card,ORBIT CARD,6604,Northline Bank,Coral Transit Kitchen,4.88,CORAL TRANSIT KITCHEN Brighton City PA        09/24,Dining & Drinks,
2023-09-24,2023-09-24,Credit Card,ORBIT CARD,6604,Northline Bank,Bramble Commons Billing,0.14,BRAMBLE COMMONS BILLING 09/24,Fees,
2023-09-25,2023-09-25,Cash,RIVER CHECKING,4821,Northline Bank,PeerPay,30.86,PEERPAY PAYMENT    6948676232890   WEB ID: 5441495226,Cash & Checks,
2023-09-29,2023-09-29,Credit Card,ORBIT CARD,6604,Northline Bank,Coral Kitchen Pay,51.15,CORAL KITCHEN PAY Brighton City NY                    09/29,Bills & Utilities,
2023-09-29,2023-09-29,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Riley Turner 66442301920,-62.93,BankSend payment from Sage Dawson 82429789387,Gravity ATX,HOA
2023-09-29,2023-09-29,Cash,RIVER CHECKING,4821,Northline Bank,Maple Club Exchange,150.81,MAPLE CLUB EXCHANGE Kings Valley NJ                    09/29,Gravity ATX,
2023-09-30,2023-10-06,Cash,RIVER CHECKING,4821,Northline Bank,Unity Root Co.,62.29,UNITY ROOT CO. Cedar Springs CA                    10/06,Gravity ATX,
2023-10-01,2023-10-01,Credit Card,ORBIT CARD,6604,Northline Bank,Prism Trail Cloud,4.97,PRISM TRAIL CLOUD Harbor Valley DE                    10/01,Software & Tech,
2023-10-02,2023-10-02,Credit Card,ORBIT CARD,6604,Northline Bank,Online Transfer from BIZ ...4696 transaction#: 98712886853,14.06,ONLINE TRANSFER FROM BIZ ...4696 TRANSACTION#: 98712886853 10/02,Cash & Checks,
2023-10-02,2023-10-02,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Avery Griffin 76823916425,-2198.56,BankSend payment from Zuri Nolan 95476027101,Gravity ATX,
2023-10-04,2023-10-04,Cash,RIVER CHECKING,4821,Northline Bank,Online Transfer to SAV ...2066 transaction#: 55437098196,1816.98,Online Transfer to SAV ...2471 transaction#: 23270738270,Savings Transfer,
2023-10-05,2023-10-05,Cash,RIVER CHECKING,4821,Northline Bank,Card Autopay,317.75,CARD AUTOPAY AUTOPAY 89840954,Credit Card Payment,
2023-10-05,2023-10-05,Cash,RESERVE SAVINGS,2948,Summit Bank,Online Transfer from SAV ...3757 transaction#: 18836999167,-1798.21,ONLINE TRANSFER FROM SAV ...3757 TRANSACTION#: 18836999167 York Heights CT        10/05,Internal Transfers,
2023-10-05,2023-10-05,Credit Card,PLATINUM EXPENSE CARD,1159,Crescent Financial,Kestrel Club Travel,268.77,KESTREL CLUB TRAVEL Coral Bay CT        10/05,Travel & Vacation,
2023-10-05,2023-10-05,Credit Card,PLATINUM EXPENSE CARD,1159,Crescent Financial,Card Autopay,-328.21,CARD AUTOPAY AUTOPAY 32196637,Credit Card Payment,
2023-10-05,2023-10-05,Credit Card,PLATINUM EXPENSE CARD,1159,Crescent Financial,Vista Cafe Routes,80.6,VISTA CAFE ROUTES Valley Falls MA        10/05,Travel & Vacation,
2023-10-06,2023-10-06,Cash,RIVER CHECKING,4821,Northline Bank,North Peak Utilities,406.34,NORTH PEAK UTILITIES Union Heights FL                    10/06,Gravity ATX,
2023-10-07,2023-10-07,Cash,COMMUTER WALLET,2955,Summit Bank,Online Transfer from CHK ...7173 transaction#: 42873340857,-650.82,ONLINE TRANSFER FROM CHK ...7173 TRANSACTION#: 42873340857 Summit Heights UT        10/07,Internal Transfers,
2023-10-07,2023-10-07,Cash,RESERVE SAVINGS,2948,Summit Bank,Online Transfer to CHK ...7417 transaction#: 55951380623,669.1,ONLINE TRANSFER TO CHK ...7417 TRANSACTION#: 55951380623 Kings Park UT        10/07,Internal Transfers,
2023-10-10,2023-10-10,Cash,RIVER CHECKING,4821,Northline Bank,North Market Bytes,21.15,NORTH MARKET BYTES York Junction WA                    10/10,Entertainment & Rec.,
2023-10-11,2023-10-11,Cash,RIVER CHECKING,4821,Northline Bank,PeerPay,4.78,PEERPAY PAYMENT    2765833925061   WEB ID: 1602366405,Dates,
2023-10-11,2023-10-13,Credit Card,ORCHARD CARD,,Orchard Card,CabKey,97.12,CABKEY Glen Village DE        10/13,Dining & Drinks,
2023-10-11,2023-10-11,Credit Card,ORCHARD CARD,,Orchard Card,PAYROLL DEPOSIT 40823,-244.49,PAYROLL DEPOSIT 40823 AUTOPAY 18561845,Credit Card Payment,
2023-10-12,2023-10-12,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Casey Griffin 63599244177,-127.1,BankSend payment from Parker Turner 69794412289,Gravity ATX,HOA
2023-10-12,2023-10-12,Cash,RIVER CHECKING,4821,Northline Bank,Card Autopay,226.64,CARD AUTOPAY AUTOPAY 51257776,Credit Card Payment,
2023-10-13,2023-10-13,Credit Card,PLATINUM EXPENSE CARD,1159,Crescent Financial,Kestrel Club Travel,-145.01,KESTREL CLUB TRAVEL Lake Valley WA        10/13,Travel & Vacation,
2023-10-14,2023-10-16,Credit Card,ORCHARD CARD,,Orchard Card,RideFox,16.71,RIDEFOX TRIP HELP.ridefox.com CA                 10/16,Auto & Transport,
2023-10-14,2023-10-14,Credit Card,PLATINUM EXPENSE CARD,1159,Crescent Financial,Umber Pulse Air,230.67,UMBER PULSE AIR Valley Springs WA        10/14,Travel & Vacation,
2023-10-15,2023-10-16,Credit Card,ORCHARD CARD,,Orchard Card,RideFox,24.89,RIDEFOX TRIP HELP.ridefox.com CA                 10/16,Auto & Transport,
2023-10-16,2023-10-16,Cash,RIVER CHECKING,4821,Northline Bank,Ocean Packet Systems,0.97,OCEAN PACKET SYSTEMS York Terrace MA                    10/16,Entertainment & Rec.,
2023-10-16,2023-10-16,Cash,RIVER CHECKING,4821,Northline Bank,Ocean Packet Systems,2,OCEAN PACKET SYSTEMS Union Valley MA                    10/16,Entertainment & Rec.,
2023-10-18,2023-10-18,Cash,RIVER CHECKING,4821,Northline Bank,Card Autopay,73.05,CARD AUTOPAY AUTOPAY 69364120,Credit Card Payment,
2023-10-18,2023-10-18,Credit Card,ORBIT CARD,6604,Northline Bank,Card Autopay,-80.11,CARD AUTOPAY AUTOPAY 74237353,Credit Card Payment,
2023-10-19,2023-10-19,Credit Card,ORBIT CARD,6604,Northline Bank,Harbor Studio Travel,81.05,HARBOR STUDIO TRAVEL Bayview Harbor CT        10/19,Travel & Vacation,
2023-10-23,2023-10-23,Credit Card,ORBIT CARD,6604,Northline Bank,Indigo Deli Exchange,20.39,INDIGO DELI EXCHANGE Harbor Heights TX        10/23,Investment,
2023-10-23,2023-10-23,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Quinn Dawson 42581850121,-57.59,BankSend payment from Jamie Reid 79820556182,Gravity ATX,HOA
2023-10-23,2023-10-23,Cash,RIVER SAVINGS,4832,Northline Bank,PAYROLL DEPOSIT,-0.03,PAYROLL DEPOSIT 46447074,Income,
2023-10-23,2023-10-25,Credit Card,ORCHARD CARD,,Orchard Card,CabKey,24.81,CABKEY Lake Falls NJ        10/25,Dining & Drinks,
2023-10-23,2023-10-23,Cash,COMMUTER WALLET,2955,Summit Bank,PAYROLL DEPOSIT,-0.1,PAYROLL DEPOSIT 87780023,Income,
2023-10-23,2023-10-23,Cash,RESERVE SAVINGS,2948,Summit Bank,PAYROLL DEPOSIT,-26.41,PAYROLL DEPOSIT 47331836,Income,
2023-10-27,2023-10-27,Cash,RIVER CHECKING,4821,Northline Bank,Maple Club Exchange,124.93,MAPLE CLUB EXCHANGE Harbor Park DE                    10/27,Gravity ATX,
2023-10-28,2023-10-30,Credit Card,ORCHARD CARD,,Orchard Card,CabKey,26.99,CABKEY Brighton Landing UT        10/30,Dining & Drinks,
2023-10-30,2023-10-30,Cash,RIVER CHECKING,4821,Northline Bank,Ember Trail Apps,158.5,EMBER TRAIL APPS Zephyr Valley CA                    10/30,Entertainment & Rec.,
2023-10-30,2023-10-30,Cash,RIVER CHECKING,4821,Northline Bank,Unity Root Co.,64.75,UNITY ROOT CO. Elm Junction NJ                    10/30,Gravity ATX,
2023-10-31,2023-10-31,Cash,RIVER CHECKING,4821,Northline Bank,Copper Club Apps,3.82,COPPER CLUB APPS Quartz Crossing DE                    10/31,Entertainment & Rec.,
2023-11-01,2023-11-01,Cash,RIVER CHECKING,4821,Northline Bank,Online Transfer from CHK ...5454 transaction#: 76215274067,-1488.1,Online Transfer from SAV ...4945 transaction#: 47839739034,Savings Transfer,
2023-11-01,2023-11-01,Cash,RIVER CHECKING,4821,Northline Bank,Online Transfer to SAV ...4639 transaction#: 84222729577,1709.89,Online Transfer to SAV ...1566 transaction#: 15002219686,Savings Transfer,
2023-11-01,2023-11-01,Cash,RIVER SAVINGS,4832,Northline Bank,Online Transfer to CHK ...6307 transaction#: 55491499238,1544.74,Online Transfer to SAV ...4281 transaction#: 79579627970,Savings Transfer,
2023-11-01,2023-11-01,Credit Card,ORBIT CARD,6604,Northline Bank,Prism Trail Cloud,5.18,PRISM TRAIL CLOUD Lake Ridge NY                    11/01,Software & Tech,
2023-11-02,2023-11-03,Credit Card,ORCHARD CARD,,Orchard Card,CabKey,21.73,CABKEY Meadow Falls TX                    11/03,Auto & Transport,
2023-11-03,2023-11-03,Credit Card,ORBIT CARD,6604,Northline Bank,Lunar Byte Apps,0.97,LUNAR BYTE APPS Ridge Springs WA                    11/03,Software & Tech,
2023-11-03,2023-11-03,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Parker Perry 34724382219,-2115.21,BankSend payment from Finley Turner 29694116890,Gravity ATX,
2023-11-03,2023-11-04,Credit Card,ORCHARD CARD,,Orchard Card,GoLoop,39.87,GOLOOP TRIP HELP.goloop.com CA                 11/04,Auto & Transport,
2023-11-03,2023-11-03,Cash,RESERVE SAVINGS,2948,Summit Bank,Online Transfer from BIZ ...3200 transaction#: 25472570041,-1719.51,ONLINE TRANSFER FROM BIZ ...3200 TRANSACTION#: 25472570041 Westport Bay CA        11/03,Internal Transfers,
2023-11-04,2023-11-06,Credit Card,ORCHARD CARD,,Orchard Card,GoLoop,12.41,GOLOOP TRIP HELP.goloop.com CA                 11/06,Auto & Transport,
2023-11-05,2023-11-05,Credit Card,ORBIT CARD,6604,Northline Bank,Indigo Canvas Jet,11.08,INDIGO CANVAS JET Westport Terrace NY                    11/05,Auto & Transport,
2023-11-05,2023-11-05,Credit Card,ORBIT CARD,6604,Northline Bank,Bramble Commons Billing,0.34,BRAMBLE COMMONS BILLING 11/05,Fees,
2023-11-05,2023-11-05,Credit Card,ORBIT CARD,6604,Northline Bank,Juniper House Routes,3.23,JUNIPER HOUSE ROUTES Union Park DE        11/05,Travel & Vacation,
2023-11-05,2023-11-05,Credit Card,ORBIT CARD,6604,Northline Bank,Bramble Commons Billing,0.09,BRAMBLE COMMONS BILLING 11/05,Fees,
2023-11-05,2023-11-06,Credit Card,ORCHARD CARD,,Orchard Card,GoLoop,31.69,GOLOOP TRIP HELP.goloop.com CA                 11/06,Auto & Transport,
2023-11-05,2023-11-06,Credit Card,ORCHARD CARD,,Orchard Card,Amber Studio Grill,2.21,AMBER STUDIO GRILL Glen Bay MA        11/06,Dining & Drinks,
2023-11-06,2023-11-06,Cash,RIVER CHECKING,4821,Northline Bank,Ember Lab Services,365.76,EMBER LAB SERVICES Pine Falls MA                    11/06,Gravity ATX,
2023-11-06,2023-11-06,Credit Card,PLATINUM EXPENSE CARD,1159,Crescent Financial,TrackLink,4.91,TRACKLINK Westport Village TX                    11/06,Auto & Transport,
2023-11-07,2023-11-07,Cash,COMMUTER WALLET,2955,Summit Bank,Online Transfer from CHK ...7173 transaction#: 42873340857,-608.05,ONLINE TRANSFER FROM CHK ...7173 TRANSACTION#: 42873340857 Harbor Village TX        11/07,Internal Transfers,
2023-11-07,2023-11-07,Cash,RESERVE SAVINGS,2948,Summit Bank,Online Transfer to CHK ...7417 transaction#: 55951380623,613.44,ONLINE TRANSFER TO CHK ...7417 TRANSACTION#: 55951380623 Northfield Falls CA        11/07,Internal Transfers,
2023-11-09,2023-11-10,Credit Card,ORCHARD CARD,,Orchard Card,Prism Canvas Bistro,1.37,PRISM CANVAS BISTRO Harbor Point FL        11/10,Dining & Drinks,
2023-11-09,2023-11-09,Credit Card,ORCHARD CARD,,Orchard Card,PAYROLL DEPOSIT 40823,-280.22,PAYROLL DEPOSIT 40823 AUTOPAY 18137106,Credit Card Payment,
2023-11-09,2023-11-09,Credit Card,PLATINUM EXPENSE CARD,1159,Crescent Financial,CabKey,29.88,CABKEY Dover Harbor WA                    11/09,Auto & Transport,
2023-11-10,2023-11-10,Cash,RIVER CHECKING,4821,Northline Bank,Card Autopay,310.7,CARD AUTOPAY AUTOPAY 94097881,Credit Card Payment,
2023-11-12,2023-11-12,Credit Card,ORBIT CARD,6604,Northline Bank,Pine Commons Group,30.79,PINE COMMONS GROUP Northfield Terrace DE        11/12,Gifts,
2023-11-13,2023-11-13,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Sage Vance 91988830635,-62.29,BankSend payment from Parker Zimmer 69808307319,Gravity ATX,HOA
2023-11-13,2023-11-13,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Noel Zimmer 90403458621,-104.13,BankSend payment from Jamie Young 24874234743,Gravity ATX,HOA
2023-11-17,2023-11-17,Cash,RIVER CHECKING,4821,Northline Bank,Tundra Care Apps,1.98,TUNDRA CARE APPS Kings Bay TX                    11/17,Entertainment & Rec.,
2023-11-17,2023-11-17,Cash,RIVER CHECKING,4821,Northline Bank,Harbor Kitchen Bytes,1,HARBOR KITCHEN BYTES Pine Ridge WA                    11/17,Entertainment & Rec.,
2023-11-19,2023-11-19,Credit Card,ORBIT CARD,6604,Northline Bank,Copper Packet Table,25.94,COPPER PACKET TABLE York Landing WA                    11/19,Dates,
2023-11-19,2023-11-19,Credit Card,ORBIT CARD,6604,Northline Bank,Solstice Books Group,58.84,SOLSTICE BOOKS GROUP Union Village CT        11/19,Gifts,
2023-11-21,2023-11-21,Cash,RIVER CHECKING,4821,Northline Bank,Unity Root Co.,62.03,UNITY ROOT CO. Dover Harbor NJ                    11/21,Gravity ATX,
2023-11-21,2023-11-21,Cash,RIVER CHECKING,4821,Northline Bank,Card Autopay,753.29,CARD AUTOPAY AUTOPAY 15111170,Credit Card Payment,
2023-11-21,2023-11-21,Credit Card,ORBIT CARD,6604,Northline Bank,Card Autopay,-740.73,CARD AUTOPAY AUTOPAY 23411331,Credit Card Payment,
2023-11-21,2023-11-21,Cash,RIVER SAVINGS,4832,Northline Bank,PAYROLL DEPOSIT,-0.02,PAYROLL DEPOSIT 40420163,Income,
2023-11-23,2023-11-23,Credit Card,ORBIT CARD,6604,Northline Bank,Ridge Byte Systems,9.28,RIDGE BYTE SYSTEMS Oak Village CT                    11/23,Software & Tech,
2023-11-23,2023-11-23,Credit Card,ORBIT CARD,6604,Northline Bank,Laurel Corner Supply,23.63,LAUREL CORNER SUPPLY Quartz Harbor FL                    11/23,Home & Garden,
2023-11-23,2023-11-23,Cash,COMMUTER WALLET,2955,Summit Bank,PAYROLL DEPOSIT,-0.16,PAYROLL DEPOSIT 72107796,Income,
2023-11-23,2023-11-23,Cash,RESERVE SAVINGS,2948,Summit Bank,PAYROLL DEPOSIT,-29.1,PAYROLL DEPOSIT 57882155,Income,
2023-11-24,2023-11-24,Cash,COMMUTER WALLET,2955,Summit Bank,Online Transfer from BIZ ...5523 transaction#: 57525565066,-4361.76,ONLINE TRANSFER FROM BIZ ...5523 TRANSACTION#: 57525565066 Elm Heights MA        11/24,Internal Transfers,
2023-11-24,2023-11-24,Cash,RESERVE SAVINGS,2948,Summit Bank,Online Transfer to SAV ...1749 transaction#: 32584986707,4247.45,ONLINE TRANSFER TO SAV ...1749 TRANSACTION#: 32584986707 Juniper Landing TX        11/24,Internal Transfers,
2023-11-26,2023-11-26,Credit Card,ORBIT CARD,6604,Northline Bank,Online Transfer from SAV ...3403 transaction#: 90464104219,71.41,ONLINE TRANSFER FROM SAV ...3403 TRANSACTION#: 90464104219 11/26,Cash & Checks,
2023-11-27,2023-11-27,Cash,RIVER CHECKING,4821,Northline Bank,RideFox,34.69,RIDEFOX Brighton Springs NJ        11/27,Dining & Drinks,
2023-11-27,2023-11-27,Cash,RIVER CHECKING,4821,Northline Bank,Maple Club Exchange,106.2,MAPLE CLUB EXCHANGE Brighton Heights UT                    11/27,Gravity ATX,
